seq,secs,nsecs,orientation_x,orientation_y,orientation_z,orientation_w,orientation_covariance_0,orientation_covariance_1,orientation_covariance_2,orientation_covariance_3,orientation_covariance_4,orientation_covariance_5,orientation_covariance_6,orientation_covariance_7,orientation_covariance_8,angular_velocity_x,angular_velocity_y,angular_velocity_z,angular_velocity_covariance_0,angular_velocity_covariance_1,angular_velocity_covariance_2,angular_velocity_covariance_3,angular_velocity_covariance_4,angular_velocity_covariance_5,angular_velocity_covariance_6,angular_velocity_covariance_7,angular_velocity_covariance_8,linear_acceleration_x,linear_acceleration_y,linear_acceleration_z,linear_acceleration_covariance_0,linear_acceleration_covariance_1,linear_acceleration_covariance_2,linear_acceleration_covariance_3,linear_acceleration_covariance_4,linear_acceleration_covariance_5,linear_acceleration_covariance_6,linear_acceleration_covariance_7,linear_acceleration_covariance_8
124685,1729051222,112783044,0.01028003417414286,0.01104626329904628,-0.00011356889544334376,0.9998861375509777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007041784803599306,-5e-324,2.2239712559300297e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21817426635875217,0.20299476606214692,9.871061646027126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124686,1729051222,120960676,0.010242329115505093,0.011028486134626562,-0.00011297018180882022,0.999886720796714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007204901312393805,-5e-324,1.3343827535580178e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21781408007892317,0.20224203541853816,9.870675525213931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124687,1729051222,128875070,0.009859639792603637,0.010973535073043227,-0.00010820687892990661,0.9998911727395298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0068770811562084725,-5e-324,8.006296521348107e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21664028764696328,0.19460779205190415,9.866852550235778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124688,1729051222,136855426,0.009968280868872725,0.011023900677385833,-0.00010990147779100758,0.9998895413554637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006680389062497273,-5e-324,4.803777912808864e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21761195334989672,0.19673101068036122,9.865755866078965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124689,1729051222,144889557,0.010261196203574827,0.010881343890034503,-0.00011166809585068137,0.9998881396125543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006988063867732585,-5e-324,2.882266747685318e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21484307044743803,0.20255392501173236,9.86773147741105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124690,1729051222,152868334,0.010106405287869038,0.010429108276882218,-0.0001054119121971261,0.999894536019192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007172668750873771,-5e-324,1.729360048611191e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20599913572549408,0.19958332912813317,9.872029306368507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124691,1729051222,160911000,0.010466788073029703,0.011300811906844729,-0.00011829723866232532,0.9998813549633996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007283431680758484,-5e-324,1.0376160291667146e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22343769066381206,0.20689893790656738,9.881311768391416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124692,1729051222,168881548,0.010624271933409611,0.01141482423592456,-0.00012128894566403797,0.9998783985678157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007349889438689312,-5e-324,6.225696175000287e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22552111781625597,0.2098517821775342,9.873713136474302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124693,1729051222,176856640,0.010671709544302615,0.011254442178511547,-0.00012011858688191391,0.9998797116244422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007389764093447809,-5e-324,3.7354177050001716e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22222219095342546,0.21066580807605176,9.867956856493956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124694,1729051222,184778674,0.01075391213916189,0.011235191954689697,-0.00012083688269431095,0.9998790473021686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007413688886302906,-5e-324,2.241250623000103e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22215819616385216,0.21259074461125602,9.881980760624888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124695,1729051222,192860971,0.010517729262008316,0.011447985476249393,-0.00012042136524473041,0.9998791459463496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007002353700553933,-5e-324,1.3447503738000616e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22618994211237378,0.20776020238198797,9.874353951980401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124696,1729051222,200883843,0.010430361852500429,0.011591902481633536,-0.00012092244125202746,0.9998784029702039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007181242650566581,-5e-324,8.068502242800369e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22932725017953362,0.2062983980405209,9.887016118746834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124697,1729051222,208804990,0.01018254083367873,0.012028577270492218,-0.0001224966933931275,0.9998757993798922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007288576020574169,-5e-324,4.8411013456802215e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23791339966826702,0.20135117261337504,9.884797192000054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124698,1729051222,216892418,0.010504300907290305,0.011745389952572743,-0.00012339243105817264,0.9998758374176361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0073529760425787224,-5e-324,2.904660807408133e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23205176172478836,0.20748080366568125,9.873649609145344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124699,1729051222,224790313,0.010631721180911087,0.011120476567627133,-0.00011824380198572348,0.9998816367570932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007391616055781454,-5e-324,1.7427964844448797e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21991565298213864,0.2102009016330025,9.883241630721582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124700,1729051222,232906352,0.0100348955312131,0.010714849989307303,-0.00010753398869257374,0.9998922348422482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006989110002241062,-5e-324,1.0456778906669278e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2119157272385019,0.19842543111652025,9.884687280679042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124701,1729051222,240857056,0.009872388360579396,0.010909130354322918,-0.00010771083104283005,0.999891751751832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006747606370116827,-5e-324,6.274067344001567e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21573489776888238,0.19519087146288092,9.883639309325394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124702,1729051222,248906970,0.009542162174262394,0.010078809372238585,-9.618289855321824e-05,0.9999036731063289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0061770141293802545,-5e-324,3.76444040640094e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1993516271378919,0.1887011525164004,9.885883568505392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124703,1729051222,256957278,0.009924441075582541,0.010148658137744083,-0.00010072990873079731,0.9998992449546233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005834658784938311,-5e-324,2.258664243840564e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.200774412562032,0.19629948911726214,9.887708964345423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124704,1729051222,264853646,0.01032727391362062,0.010170169318118247,-0.00010504115923754662,0.9998949464998355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006054935639735176,-5e-324,1.3551985463043384e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20090982331846918,0.20397095323598227,9.873241891058425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124705,1729051222,272921550,0.010686570142614728,0.010047086478285873,-0.00010738044689554117,0.9998924150834051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006612791814075327,-5e-324,8.13119127782603e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1988362882781909,0.21144687369940188,9.890897865347945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124706,1729051222,280912008,0.010804479395761455,0.010431839835502877,-0.00011272331293424682,0.9998872072569425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006521815457217386,-5e-324,4.878714766695618e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.206450713396602,0.21377764448331302,9.890717542450954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124707,1729051222,288804149,0.010845256963673389,0.010268909158543988,-0.00011138138287263604,0.9998884525287174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006467229643102621,-5e-324,2.927228860017371e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20287908282311745,0.21421842628959714,9.873849937091665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124708,1729051222,296792771,0.0107747974507813,0.010597436166473989,-0.00011419827123266296,0.9998857860002547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006434478154633763,-5e-324,1.7563373160104227e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20911581028957357,0.21256753404524267,9.861814012547967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124709,1729051222,304958664,0.010264270976825626,0.010872235337978346,-0.00011160804661522042,0.9998882071430355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006414827261552448,-5e-324,1.0538023896062536e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21477320809757228,0.20271845255605184,9.872788390438938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124710,1729051222,312916425,0.010183067783940881,0.011686007905336727,-0.00011901370930260025,0.9998798568755554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006403036725703658,-5e-324,6.3228143376375215e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2308569155811996,0.2011185666508186,9.872908672691096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124711,1729051222,320873764,0.01054126331569373,0.011260669613568672,-0.00011871580767106487,0.9998810254195848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006395962404194384,-5e-324,3.7936886025825126e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2223112074541885,0.20805950058619427,9.86651649755997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124712,1729051222,328778898,0.010649001302286878,0.011249721084654819,-0.00011981267117508466,0.9998800068966802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006391717811288821,-5e-324,2.2762131615495075e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22197218589829437,0.21006927945327905,9.861005251319186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124713,1729051222,336843152,0.010380415197202394,0.011601149503971809,-0.00012043934399054864,0.999878815559608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006389171055545482,-5e-324,1.3657278969297046e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22895137794522663,0.20481080229110804,9.862965747227058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124714,1729051222,344882343,0.010841434525432994,0.011050940112970245,-0.00011982240371733855,0.9998801556499868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006387643002099479,-5e-324,8.194367381578227e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21829484288041723,0.21410556462661795,9.872042910250297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124715,1729051222,352943114,0.011063640231734298,0.0099896460999553,-0.00011053413203515383,0.999888889136101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005961036108569845,-5e-324,4.916620428946935e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19753571188059407,0.2187247413638614,9.882517031550568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124716,1729051222,360883239,0.011167743113821597,0.009854973551687345,-0.00011007002327416833,0.999889068294393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006130762033914097,-5e-324,2.949972257368161e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1946570399213252,0.22053856674214495,9.871563252377607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124717,1729051222,368939738,0.011195999134196041,0.009874312536520933,-0.00011056511582518735,0.9998885614560622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0062325975891206475,-5e-324,1.7699833544208965e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1950846182399045,0.22114802163708386,9.87384953101641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124718,1729051222,376842114,0.011650106524988033,0.010420878066299086,-0.00012141917390446588,0.9998778253245083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006293698922244578,-5e-324,1.0619900126525379e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2061150727017552,0.23037224071662532,9.8845586846743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124719,1729051222,384876795,0.01113478277834443,0.0113646065422266,-0.00012655844559153866,0.9998734151449269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0067560497835809676,-5e-324,6.371940075915226e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22470435367964686,0.22010504120731894,9.88116795006239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124720,1729051222,392773245,0.010696639112799049,0.011075688858942915,-0.00011848669425848577,0.9998814414663839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007033460300382802,-5e-324,3.823164045549136e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21909851064528812,0.21155051984157885,9.886316114275717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124721,1729051222,400819280,0.01063545221306499,0.011370480474715073,-0.00012094486205931503,0.9998787850046315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007625596671925933,-5e-324,2.2938984273294816e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2248329711332666,0.2102485296783848,9.881982987657226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124722,1729051222,408788918,0.011321214419351537,0.011337094953943616,-0.00012836616075355707,0.9998716337131508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007980878494851813,-5e-324,1.3763390563976889e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2242035046037881,0.2238325455414059,9.882974414176367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124723,1729051222,416881788,0.010809314691646456,0.010830162540286575,-0.00011708034289177389,0.9998829194397919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007768357527145308,-5e-324,8.258034338386132e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.214249018045476,0.21378702244203104,9.886681732246055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124724,1729051222,424845388,0.01093493632770242,0.010873787558438524,-0.00011891831638078685,0.9998810798140332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008066535007983437,-5e-324,4.9548206030316794e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21521951092494182,0.21637883455896864,9.891539744914038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124725,1729051222,432918041,0.010906728414792071,0.011050618914675691,-0.00012054063060922508,0.9998794490171528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007819751435024284,-5e-324,2.9728923618190076e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21843542847879321,0.2155397201689749,9.878652821557798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124726,1729051222,440949072,0.010661514395063113,0.011425868781622658,-0.00012183194310314044,0.9998778759380401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007671681291248792,-5e-324,1.7837354170914045e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22563222266344782,0.2104872683806818,9.869005306215927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124727,1729051222,448861690,0.011306599274724431,0.011194226970520227,-0.00012658466302212316,0.9998734090232104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007582839204983496,-5e-324,1.0702412502548427e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22133117319767806,0.22349694843075282,9.880933889295962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124728,1729051222,456848533,0.01105540799844381,0.010999151550897084,-0.0001216148984078407,0.9998783835191982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007103843891762288,-5e-324,6.4214475015290555e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2175534426881381,0.21861348766196734,9.884739156819766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124729,1729051222,464850044,0.011298368353246244,0.011251343577175997,-0.00012713798841253524,0.9998728609059226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006816446703829562,-5e-324,3.852868500917433e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22294824969491409,0.2238236968452273,9.902584628125062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124730,1729051222,472886750,0.01104623184329606,0.011222433386425826,-0.00012398097423899673,0.999876003502269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006644008391069926,-5e-324,2.3117211005504596e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2223544112427297,0.21880953671065198,9.90179974293949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124731,1729051222,480862006,0.010884195764181403,0.011073780985349556,-0.00012054373305211731,0.9998794382956697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006540545403414145,-5e-324,1.3870326603302757e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21912506617923158,0.21532220029787558,9.88911838336135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124732,1729051222,488875118,0.010536961092541102,0.011012861404936342,-0.00011605557417985824,0.9998838311852601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006478467610820677,-5e-324,8.322195961981654e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21790571963917957,0.2084413951298972,9.888692172594935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124733,1729051222,496833059,0.011151043749881451,0.011132791900933895,-0.00012415766469202184,0.9998758421687429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006866910996726627,-5e-324,4.9933175771889925e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2202865738733515,0.22059348331817272,9.888675866301101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124734,1729051222,504827048,0.011695471082341211,0.010871231348379232,-0.00012716038482243382,0.9998724999295503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007099977028270197,-5e-324,2.9959905463133954e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2147719015994015,0.23099719838934113,9.872864351567769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124735,1729051222,512838191,0.011414235063776638,0.010821882042874587,-0.0001235387889759924,0.9998762857699579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006388436524272276,-5e-324,1.7975943277880373e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21385729989518776,0.22550783929727655,9.875827291360583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124736,1729051222,520832635,0.011628856317329883,0.011235580541314063,-0.0001306740375662276,0.9998692486295128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0063872022833355545,-5e-324,1.0785565966728223e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22192766484922202,0.2296362489885222,9.870901290587835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124737,1729051222,528805603,0.011664121659027764,0.011608622899982499,-0.00013542272932334752,0.9998645757306205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006812151800235554,-5e-324,6.4713395800369334e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2291640854817988,0.23019793347514456,9.865072648131997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124738,1729051222,536817084,0.011539052226553761,0.011310763294832476,-0.00013053253052419035,0.9998694414115573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0074928115718375845,-5e-324,3.88280374802216e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22345029088868867,0.2279013223409461,9.872588790295215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124739,1729051222,544809229,0.01131897673131236,0.011192992193337742,-0.00012670927443595028,0.999873282789512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007475517373336772,-5e-324,2.329682248813296e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2209796947968851,0.22341089350222387,9.86632456812244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124740,1729051222,552749216,0.011455260145713317,0.010833168664712598,-0.00012411219310872666,0.9998756943079672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0074651408542362845,-5e-324,1.3978093492879777e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21399067332344357,0.22622330001734997,9.871664001127371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124741,1729051222,560901976,0.01128971478561742,0.010782479538472549,-0.00012174595641087643,0.9998781253997828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00703322488131396,-5e-324,8.386856095727865e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2131491427635974,0.2231223406061131,9.87917722391861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124742,1729051222,568889407,0.011069744284229452,0.010643514308743725,-0.0001178348774453217,0.9998820742865545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006348385236098535,-5e-324,5.032113657436719e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21048944293354907,0.21886756329921472,9.883445737427337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124743,1729051222,576775881,0.010932085045553227,0.01068739489323063,-0.00011684916711413471,0.9998831208962501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007214551633355373,-5e-324,3.0192681944620316e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21128782469567628,0.21607527674906007,9.880260761548199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124744,1729051222,584884162,0.010285177831985633,0.010767709449681261,-0.00011076008722455672,0.9998891234943876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.007308561410247445,-5e-324,1.811560916677219e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21272453441701514,0.20314715701623293,9.873561372700403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124745,1729051222,592901840,0.010487231953235938,0.010727031009884168,-0.00011250952399805098,0.9998874617242077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0065135871534586255,-5e-324,1.0869365500063313e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21215003925372472,0.20736129347731785,9.884146369518678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124746,1729051222,600812094,0.011318269644780207,0.010818630144381012,-0.0001224631856789315,0.9998774119944981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006036602599385333,-5e-324,6.521619300037987e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21372070348387548,0.22353672481685946,9.872540855158471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124747,1729051222,608796078,0.011024834494606112,0.010396777102621699,-0.00011463591083518637,0.9998851668611015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005750411866941358,-5e-324,3.9129715800227925e-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2053257155473565,0.2176796728295688,9.86988710953063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
