Time,Joint States
1729576648.3015702,"(0.03836825415241817, -0.2822524646484375, 0.5571070502931119, 0.135056254616512, -0.7884661240722657, -0.5476311406494141, 0.09208380996580362, -0.05522330830078125, 1.0574290844406449, -0.1104466166015625, 0.7949902260381047, -0.875903028881836, 0.270112509233024, 0.7842471148754275, 0.6537950507572058, 0.2609041282364436, 0.052180825647288716, -1.3637089188720704, 0.05831974631167563, -0.7992039895751953)"
1729576648.30957,"(0.03222933348803127, -0.28685440700683595, 0.5586417804592086, 0.135056254616512, -0.7900001048583984, -0.5399612367187501, 0.09361854013190035, -0.05062136594238282, 1.0558943542745483, -0.1104466166015625, 0.7949902260381047, -0.8851069135986329, 0.2747166997313142, 0.7842471148754275, 0.6798854635808501, 0.2655083187347338, 0.04143771448461163, -1.3882526114501954, 0.06445866697606253, -0.8007379703613282)"
1729576648.3175743,"(0.024555682657547633, -0.2899223685791016, 0.5601765106253054, 0.13659098478260873, -0.7930680664306641, -0.5322913327880859, 0.0966880004640938, -0.042951462011718754, 1.045151243111871, -0.10431069345703126, 0.7949902260381047, -0.8820389520263673, 0.28392508072789446, 0.7857818450415243, 0.7044411462383977, 0.2670430489008305, 0.03222933348803127, -1.415864265600586, 0.07059758764044945, -0.8007379703613282)"
1729576648.325583,"(0.023020952491450905, -0.2929903301513672, 0.5647807011235956, 0.1411951752808989, -0.7961360280029297, -0.5200194864990235, 0.09822273063019053, -0.03834951965332031, 1.028269211284807, -0.09970875109863282, 0.7949902260381047, -0.8743690480957031, 0.28392508072789446, 0.7873165752076209, 0.7274620987298486, 0.2655083187347338, 0.027625142989741086, -1.440407958178711, 0.07827123847093308, -0.8007379703613282)"
1729576648.3335714,"(0.018416761993160724, -0.29605829172363285, 0.5739890821201759, 0.13966044511480216, -0.7992039895751953, -0.5062136594238281, 0.09975746079628726, -0.03374757729492188, 1.0129219096238398, -0.09357282795410157, 0.7965249562042013, -0.8605632210205079, 0.2823903505617978, 0.7888513053737177, 0.7474135908891061, 0.26397358856863706, 0.024555682657547633, -1.455747766040039, 0.08441015913531999, -0.8007379703613282)"
1729576648.341572,"(0.01074311116267709, -0.2991262532958985, 0.5831974631167562, 0.135056254616512, -0.7976700087890626, -0.48627190920410157, 0.101292190962384, -0.032213596508789064, 1.000644068295066, -0.08743690480957032, 0.7949902260381047, -0.8375535092285157, 0.27318196956521745, 0.7888513053737177, 0.7627608925500733, 0.2609041282364436, 0.019951492159257452, -1.4618836891845703, 0.08901434963361016, -0.8007379703613282)"
1729576648.3495739,"(0.004604190498290181, -0.30219421486816406, 0.5924058441133366, 0.1304520641182218, -0.7976700087890626, -0.46939812055664065, 0.101292190962384, -0.027611654150390626, 0.9929704174645825, -0.08130098166503907, 0.7949902260381047, -0.8145437974365235, 0.2655083187347338, 0.7888513053737177, 0.7750387338788471, 0.2547652075720567, 0.01534730166096727, -1.457281746826172, 0.0966880004640938, -0.8007379703613282)"
1729576648.3575685,"(0.003069460332193454, -0.3052621764404297, 0.601614225109917, 0.12431314345383489, -0.7915340856445313, -0.45866025505371094, 0.09975746079628726, -0.026077673364257814, 0.989900957132389, -0.07363107773437501, 0.7949902260381047, -0.7976700087890626, 0.25783466790425014, 0.7888513053737177, 0.7827123847093308, 0.24709155674157304, 0.004604190498290181, -1.4419419389648438, 0.101292190962384, -0.802271951147461)"
1729576648.3655698,"(-0.004601942358398438, -0.31139809958496095, 0.6092878759404007, 0.11663949262335126, -0.7884661240722657, -0.45252433190917973, 0.09975746079628726, -0.02300971179199219, 0.9883662269662922, -0.06749515458984376, 0.7949902260381047, -0.7700583546386719, 0.24862628690766977, 0.7888513053737177, 0.7857818450415243, 0.2394179059110894, 0.001534730166096727, -1.4173982463867187, 0.1074311116267709, -0.802271951147461)"
1729576648.3735695,"(-0.007669903930664063, -0.3160000419433594, 0.6184962569369811, 0.11050057195896434, -0.7884661240722657, -0.44485442797851565, 0.09975746079628726, -0.019941750219726564, 0.989900957132389, -0.06442719301757813, 0.7934554958720078, -0.7424467004882813, 0.23788317574499268, 0.7873165752076209, 0.7811776545432341, 0.22867479474841235, 0.007673650830483635, -1.3959225153808594, 0.11203530212506108, -0.8007379703613282)"
