timestamp,log_level,message
2024-10-17 12:28:59,INFO,"Projected CoM on the ground: x=7.23996279367, y=0.798213529813"
2024-10-17 12:28:59,INFO,"Calculated Dynamic ZMP: x=-36.526027424, y=-36.0329945037"
2024-10-17 12:28:59,INFO,"Calculated Dynamic CoM: x=4.60966975112, y=-1.02494695236, z=25.6952669318"
2024-10-17 12:28:59,INFO,"Projected CoM on the ground: x=4.60966975112, y=-1.02494695236"
2024-10-17 12:28:59,INFO,"Calculated Dynamic ZMP: x=-124.617635482, y=2.51214586098"
2024-10-17 12:28:59,INFO,"Calculated Dynamic CoM: x=0.194252283427, y=-1.07313765455, z=26.1384960011"
2024-10-17 12:28:59,INFO,"Projected CoM on the ground: x=0.194252283427, y=-1.07313765455"
2024-10-17 12:28:59,INFO,"Calculated Dynamic ZMP: x=1.70288019406, y=-18.2730759535"
2024-10-17 12:28:59,INFO,"Calculated Dynamic CoM: x=7.56282625749, y=-2.02736158458, z=24.9384662603"
2024-10-17 12:28:59,INFO,"Projected CoM on the ground: x=7.56282625749, y=-2.02736158458"
2024-10-17 12:28:59,INFO,"Calculated Dynamic ZMP: x=-39.8668581427, y=18.0418492977"
2024-10-17 12:28:59,INFO,"Calculated Dynamic CoM: x=5.30143128059, y=-1.26416268207, z=25.5356181708"
2024-10-17 12:28:59,INFO,"Projected CoM on the ground: x=5.30143128059, y=-1.26416268207"
2024-10-17 12:28:59,INFO,"Calculated Dynamic ZMP: x=-11.5467760942, y=2.62387274626"
2024-10-17 12:28:59,INFO,"Calculated Dynamic CoM: x=-4.38835024349, y=-1.566230017, z=25.6597037484"
2024-10-17 12:28:59,INFO,"Projected CoM on the ground: x=-4.38835024349, y=-1.566230017"
2024-10-17 12:28:59,INFO,"Calculated Dynamic ZMP: x=-22.1255066668, y=11.2592656157"
2024-10-17 12:28:59,INFO,"Calculated Dynamic CoM: x=6.18715880184, y=0.0952717005985, z=25.3439198013"
2024-10-17 12:28:59,INFO,"Projected CoM on the ground: x=6.18715880184, y=0.0952717005985"
2024-10-17 12:28:59,INFO,"Calculated Dynamic ZMP: x=-155.662761261, y=-117.20799861"
2024-10-17 12:28:59,INFO,"Calculated Dynamic CoM: x=5.07919172204, y=-1.03397150306, z=25.6055059604"
2024-10-17 12:28:59,INFO,"Projected CoM on the ground: x=5.07919172204, y=-1.03397150306"
2024-10-17 12:28:59,INFO,"Calculated Dynamic ZMP: x=-163.084915412, y=4.22781316716"
2024-10-17 12:28:59,INFO,"Calculated Dynamic CoM: x=-0.321062351832, y=-1.01301829661, z=26.1268914846"
2024-10-17 12:28:59,INFO,"Projected CoM on the ground: x=-0.321062351832, y=-1.01301829661"
2024-10-17 12:28:59,INFO,"Calculated Dynamic ZMP: x=-1.85269407884, y=3.90247922915"
2024-10-17 12:29:00,INFO,"Calculated Dynamic CoM: x=4.69508723893, y=-1.46836672227, z=25.6648952196"
2024-10-17 12:29:00,INFO,"Projected CoM on the ground: x=4.69508723893, y=-1.46836672227"
2024-10-17 12:29:00,INFO,"Calculated Dynamic ZMP: x=-37.9161407002, y=27.6330899955"
2024-10-17 12:29:00,INFO,"Calculated Dynamic CoM: x=6.09552268759, y=-1.57494533179, z=25.3310240131"
2024-10-17 12:29:00,INFO,"Projected CoM on the ground: x=6.09552268759, y=-1.57494533179"
2024-10-17 12:29:00,INFO,"Calculated Dynamic ZMP: x=-14.8640067462, y=6.25247367468"
2024-10-17 12:29:00,INFO,"Calculated Dynamic CoM: x=-0.561083863208, y=-0.943682530025, z=26.0399472803"
2024-10-17 12:29:00,INFO,"Projected CoM on the ground: x=-0.561083863208, y=-0.943682530025"
2024-10-17 12:29:00,INFO,"Calculated Dynamic ZMP: x=-33.4851242793, y=-271.495384692"
2024-10-17 12:29:00,INFO,"Calculated Dynamic CoM: x=3.78821788514, y=-1.05557533098, z=25.7721619838"
2024-10-17 12:29:00,INFO,"Projected CoM on the ground: x=3.78821788514, y=-1.05557533098"
2024-10-17 12:29:00,INFO,"Calculated Dynamic ZMP: x=-21.6428470247, y=1.3300000936"
2024-10-17 12:29:00,INFO,"Calculated Dynamic CoM: x=5.65898889968, y=-0.505090899267, z=25.4796883778"
2024-10-17 12:29:00,INFO,"Projected CoM on the ground: x=5.65898889968, y=-0.505090899267"
2024-10-17 12:29:00,INFO,"Calculated Dynamic ZMP: x=181.142904498, y=68.8899011187"
2024-10-17 12:29:00,INFO,"Calculated Dynamic CoM: x=-1.16065758035, y=-0.881492450378, z=26.0994639347"
2024-10-17 12:29:00,INFO,"Projected CoM on the ground: x=-1.16065758035, y=-0.881492450378"
2024-10-17 12:29:00,INFO,"Calculated Dynamic ZMP: x=-6.98116004494, y=-17.7645290654"
2024-10-17 12:29:00,INFO,"Calculated Dynamic CoM: x=4.7201903222, y=-1.70200764095, z=25.6496744551"
2024-10-17 12:29:00,INFO,"Projected CoM on the ground: x=4.7201903222, y=-1.70200764095"
2024-10-17 12:29:00,INFO,"Calculated Dynamic ZMP: x=-42.6625665743, y=33.4146164983"
2024-10-17 12:29:00,INFO,"Calculated Dynamic CoM: x=5.39719065245, y=-1.58391752002, z=25.4895969638"
2024-10-17 12:29:00,INFO,"Projected CoM on the ground: x=5.39719065245, y=-1.58391752002"
2024-10-17 12:29:00,INFO,"Calculated Dynamic ZMP: x=-25.8217799417, y=13.4492831771"
2024-10-17 12:29:00,INFO,"Calculated Dynamic CoM: x=-0.84505572094, y=-0.991826192892, z=26.0410723951"
2024-10-17 12:29:00,INFO,"Projected CoM on the ground: x=-0.84505572094, y=-0.991826192892"
2024-10-17 12:29:00,INFO,"Calculated Dynamic ZMP: x=43.6346897673, y=17.5148654904"
2024-10-17 12:29:00,INFO,"Calculated Dynamic CoM: x=3.5875602656, y=-0.580998576342, z=25.8301626761"
2024-10-17 12:29:00,INFO,"Projected CoM on the ground: x=3.5875602656, y=-0.580998576342"
2024-10-17 12:29:00,INFO,"Calculated Dynamic ZMP: x=-35.8412543685, y=-34.2851391448"
2024-10-17 12:29:01,INFO,"Calculated Dynamic CoM: x=4.89172110268, y=-0.452887394533, z=25.6496686253"
2024-10-17 12:29:01,INFO,"Projected CoM on the ground: x=4.89172110268, y=-0.452887394533"
2024-10-17 12:29:01,INFO,"Calculated Dynamic ZMP: x=181.198899548, y=103.763106937"
2024-10-17 12:29:01,INFO,"Calculated Dynamic CoM: x=1.06192773956, y=-0.981337669295, z=26.0936024018"
2024-10-17 12:29:01,INFO,"Projected CoM on the ground: x=1.06192773956, y=-0.981337669295"
2024-10-17 12:29:01,INFO,"Calculated Dynamic ZMP: x=14.5496389936, y=5.10123339256"
2024-10-17 12:29:01,INFO,"Calculated Dynamic CoM: x=5.17259075485, y=-1.72925342394, z=25.5416755136"
2024-10-17 12:29:01,INFO,"Projected CoM on the ground: x=5.17259075485, y=-1.72925342394"
2024-10-17 12:29:01,INFO,"Calculated Dynamic ZMP: x=-446.000689242, y=289.059656481"
2024-10-17 12:29:01,INFO,"Calculated Dynamic CoM: x=5.168821505, y=-1.54062908279, z=25.5313321528"
2024-10-17 12:29:01,INFO,"Projected CoM on the ground: x=5.168821505, y=-1.54062908279"
2024-10-17 12:29:01,INFO,"Calculated Dynamic ZMP: x=-34.0339433335, y=17.5385299076"
2024-10-17 12:29:01,INFO,"Calculated Dynamic CoM: x=0.0228190783912, y=-1.01234550897, z=26.0693012007"
2024-10-17 12:29:01,INFO,"Projected CoM on the ground: x=0.0228190783912, y=-1.01234550897"
2024-10-17 12:29:01,INFO,"Calculated Dynamic ZMP: x=-1.83012169855, y=24.5479858492"
2024-10-17 12:29:01,INFO,"Calculated Dynamic CoM: x=2.53556266079, y=-0.95860444995, z=25.9503824045"
2024-10-17 12:29:01,INFO,"Projected CoM on the ground: x=2.53556266079, y=-0.95860444995"
2024-10-17 12:29:01,INFO,"Calculated Dynamic ZMP: x=-22.9671984259, y=-5.3069932096"
2024-10-17 12:29:01,INFO,"Calculated Dynamic CoM: x=3.69813277919, y=-0.939843085492, z=25.8396317911"
2024-10-17 12:29:01,INFO,"Projected CoM on the ground: x=3.69813277919, y=-0.939843085492"
2024-10-17 12:29:01,INFO,"Calculated Dynamic ZMP: x=30.5341200396, y=2.152891353"
2024-10-17 12:29:01,INFO,"Calculated Dynamic CoM: x=1.62594033746, y=-1.09524262219, z=26.0378370944"
2024-10-17 12:29:01,INFO,"Projected CoM on the ground: x=1.62594033746, y=-1.09524262219"
2024-10-17 12:29:01,INFO,"Calculated Dynamic ZMP: x=22.1282730578, y=-18.090542246"
2024-10-17 12:29:01,INFO,"Calculated Dynamic CoM: x=4.24478006336, y=-0.791088099213, z=25.7228706837"
2024-10-17 12:29:01,INFO,"Projected CoM on the ground: x=4.24478006336, y=-0.791088099213"
2024-10-17 12:29:01,INFO,"Calculated Dynamic ZMP: x=-58.1419914409, y=-19.4693973994"
2024-10-17 12:29:01,INFO,"Calculated Dynamic CoM: x=4.69217397103, y=-1.4025523715, z=25.6170865497"
2024-10-17 12:29:01,INFO,"Projected CoM on the ground: x=4.69217397103, y=-1.4025523715"
2024-10-17 12:29:01,INFO,"Calculated Dynamic ZMP: x=519.593692464, y=-229.36307257"
2024-10-17 12:29:02,INFO,"Calculated Dynamic CoM: x=3.65381055691, y=-1.32482786226, z=25.8157519552"
2024-10-17 12:29:02,INFO,"Projected CoM on the ground: x=3.65381055691, y=-1.32482786226"
2024-10-17 12:29:02,INFO,"Calculated Dynamic ZMP: x=-21.4181741938, y=13.3387120108"
2024-10-17 12:29:02,INFO,"Calculated Dynamic CoM: x=6.52860109174, y=-0.278666889031, z=25.2995171672"
2024-10-17 12:29:02,INFO,"Projected CoM on the ground: x=6.52860109174, y=-0.278666889031"
2024-10-17 12:29:02,INFO,"Calculated Dynamic ZMP: x=1237.63928439, y=528.267986179"
2024-10-17 12:29:02,INFO,"Calculated Dynamic CoM: x=2.92468653439, y=-0.33404752251, z=25.9705578007"
2024-10-17 12:29:02,INFO,"Projected CoM on the ground: x=2.92468653439, y=-0.33404752251"
2024-10-17 12:29:02,INFO,"Calculated Dynamic ZMP: x=203.529814942, y=422.198504591"
2024-10-17 12:29:02,INFO,"Calculated Dynamic CoM: x=2.5146768708, y=-1.20642337349, z=25.9606015243"
2024-10-17 12:29:02,INFO,"Projected CoM on the ground: x=2.5146768708, y=-1.20642337349"
2024-10-17 12:29:02,INFO,"Calculated Dynamic ZMP: x=26.3460920681, y=-19.574343239"
2024-10-17 12:29:02,INFO,"Calculated Dynamic CoM: x=-0.155408062996, y=-0.994572541829, z=26.0462414253"
2024-10-17 12:29:02,INFO,"Projected CoM on the ground: x=-0.155408062996, y=-0.994572541829"
2024-10-17 12:29:02,INFO,"Calculated Dynamic ZMP: x=-0.360701218711, y=-24.9833760748"
2024-10-17 12:29:02,INFO,"Calculated Dynamic CoM: x=3.84847078921, y=-1.52476163914, z=25.7370442801"
2024-10-17 12:29:02,INFO,"Projected CoM on the ground: x=3.84847078921, y=-1.52476163914"
2024-10-17 12:29:02,INFO,"Calculated Dynamic ZMP: x=-76.9419856896, y=65.5777102503"
2024-10-17 12:29:02,INFO,"Calculated Dynamic CoM: x=5.069480301, y=-1.11758664546, z=25.5803972428"
2024-10-17 12:29:02,INFO,"Projected CoM on the ground: x=5.069480301, y=-1.11758664546"
2024-10-17 12:29:02,INFO,"Calculated Dynamic ZMP: x=-15.4803829845, y=1.193586289"
