Seq,Time (secs),Time (nsecs),Orientation_X,Orientation_Y,Orientation_Z,Orientation_W,Angular_Vel_X,Angular_Vel_Y,Angular_Vel_Z,Linear_Acc_X,Linear_Acc_Y,Linear_Acc_Z
126166,1729159831,156533863,0.1979709559344136,-0.027038144834972862,0.005463012754475111,0.9798196746452593,-0.34996869388372,0.1311732083964313,1.6342407453318246,0.6086147088047101,4.278245655315927,10.154793828860546
126167,1729159831,164550811,0.19779271313171118,-0.020483254358792235,0.004134031793145768,0.9800211164582133,-0.4573071420396724,0.25621668066752595,1.3849500055880246,0.45590906820274796,4.228283925171978,10.048336860060468
126168,1729159831,172533127,0.20279782419565073,-0.016216846419955775,0.003359009719283239,0.9790805755643441,-0.5425690239448833,0.3623181385169111,1.211962608361333,0.371707708988055,4.455922985718421,10.29475121393667
126169,1729159831,180535172,0.19625660296980577,0.0005065863730112399,-0.00010139276296969433,0.9805524355589079,-0.6584310424302386,0.4604599082049667,1.039208380068469,-0.01184655746849515,4.412701877368553,10.581942362883488
126170,1729159831,188532912,0.18646910417324455,0.01014108077219421,-0.0019248631351501456,0.9824065994136595,-0.7781796807739716,0.5206220402021862,0.8159369358219197,-0.237669554354144,4.217738575151601,10.710203741704701
126171,1729159831,196529133,0.1753024026164702,0.02711239355032384,-0.004829515067232205,0.9841293926801906,-0.9594312095759535,0.6120590273905819,0.41676916098314437,-0.6164142411574083,3.860143326975726,10.491237243802118
126172,1729159831,204532706,0.1527824435629067,0.03370708716373981,-0.005214135784810596,0.9876710839150353,-1.1426778876129982,0.7614244133481904,0.026148524260858008,-0.78165123024132,3.4562048267518417,10.903819962248068
126173,1729159831,212528959,0.14105596159784145,0.03552578088814153,-0.00506506081625719,0.9893510396966911,-1.2636938360332377,0.8467867443081352,-0.2801654781595972,-0.8163893990334637,3.1729008782288393,10.900696679497276
126174,1729159831,220768730,0.13818743578024145,0.027865948899676057,-0.0038895952391991635,0.9900063598448635,-1.3209785628727482,0.8639489379671395,-0.6014517694641064,-0.5990092351232033,2.911460005697069,10.225812623176882
126175,1729159831,228556432,0.12439665532076255,0.02569293119474083,-0.0032222320801039263,0.9918946328376073,-1.3442814573784418,0.8887197162522511,-0.8333870299013189,-0.5219718337985313,2.486444896240507,9.756957005058473
126176,1729159831,236551749,0.11172380314361294,0.03650246311367439,-0.004106693768419515,0.9930601678972198,-1.332296100332674,0.9269951366037299,-1.0010694202816026,-0.7508431637556813,2.266391174804851,9.944667739412035
126177,1729159831,244542899,0.09763843813897707,0.03592368462496947,-0.0035266925020004188,0.9945671353512257,-1.3119084941998904,0.9193107043893509,-1.1050843750014692,-0.7251208286733306,1.949526573779395,9.83319690463355
