Time,Joint States
1729156721.550459,"(-0.20401944455566406, -0.3236699458740235, 0.6522603205911089, -0.07056311616210938, -0.794602047216797, -0.4647961781982422, -0.06596117380371094, -0.08436894323730469, 0.9929704174645825, -0.06442719301757813, 0.7934554958720078, -0.6181942568115235, 0.23788317574499268, 0.7857818450415243, 0.6445866697606254, 0.24248736624328285, 0.08134069880312654, -1.187301128466797, 0.11203530212506108, -0.8007379703613282)"
1729156721.550773,"(-0.196349540625, -0.32213596508789066, 0.6537950507572058, -0.08590292402343751, -0.8007379703613282, -0.4647961781982422, -0.08283496245117188, -0.08590292402343751, 0.9929704174645825, -0.06289321223144531, 0.7934554958720078, -0.613592314453125, 0.22253587408402542, 0.7873165752076209, 0.6369130189301416, 0.22714006458231562, 0.08594488930141672, -1.179631224536133, 0.11663949262335126, -0.8007379703613282)"
1729156721.551064,"(-0.18867963669433596, -0.32060198430175785, 0.6553297809233024, -0.10277671267089844, -0.7992039895751953, -0.466330158984375, -0.09970875109863282, -0.08436894323730469, 0.9929704174645825, -0.0613592314453125, 0.7934554958720078, -0.6089903720947266, 0.20718857242305813, 0.7873165752076209, 0.6323088284318515, 0.21332749308744506, 0.08901434963361016, -1.1719613206054689, 0.12277841328773816, -0.8007379703613282)"
1729156721.551356,"(-0.18100973276367188, -0.32060198430175785, 0.6537950507572058, -0.11965050131835939, -0.7992039895751953, -0.466330158984375, -0.11351457817382814, -0.08590292402343751, 0.989900957132389, -0.05829126987304688, 0.7934554958720078, -0.6074563913085937, 0.19491073109428433, 0.7857818450415243, 0.6277046379335613, 0.19951492159257453, 0.09054907979970689, -1.1627574358886719, 0.12891733395212507, -0.7992039895751953)"
1729156721.55246,"(-0.17333982883300783, -0.31906800351562503, 0.6522603205911089, -0.13652428996582033, -0.7976700087890626, -0.4647961781982422, -0.12885438603515625, -0.08590292402343751, 0.9868314968001956, -0.05215534672851563, 0.7934554958720078, -0.6043884297363281, 0.1826328897655105, 0.7857818450415243, 0.6200309871030777, 0.1872370802638007, 0.09054907979970689, -1.153553551171875, 0.1304520641182218, -0.7930680664306641)"
1729156721.560943,"(-0.16720390568847657, -0.3175340227294922, 0.6491908602589155, -0.15186409782714844, -0.7961360280029297, -0.4632621974121094, -0.14266021311035157, -0.08590292402343751, 0.9822273063019052, -0.04601942358398438, 0.7934554958720078, -0.6028544489501954, 0.1703550484367367, 0.7857818450415243, 0.6123573362725941, 0.17342450876893015, 0.09054907979970689, -1.1443496664550783, 0.12891733395212507, -0.7900001048583984)"
1729156721.605968,"(-0.15953400175781252, -0.3175340227294922, 0.646121399926722, -0.16566992490234375, -0.7930680664306641, -0.4617282166259766, -0.15646604018554688, -0.08590292402343751, 0.9776231158036152, -0.04448544279785156, 0.7919207657059112, -0.5997864873779297, 0.15654247694186615, 0.7842471148754275, 0.6031489552760138, 0.15807720710796289, 0.09054907979970689, -1.1351457817382813, 0.12891733395212507, -0.7900001048583984)"
1729156721.606305,"(-0.15186409782714844, -0.3160000419433594, 0.6430519395945286, -0.17947575197753907, -0.7900001048583984, -0.45866025505371094, -0.1702718672607422, -0.08436894323730469, 0.9730189253053249, -0.04448544279785156, 0.7934554958720078, -0.598252506591797, 0.14426463561309233, 0.7842471148754275, 0.5970100346116268, 0.1473340959452858, 0.09054907979970689, -1.12900985859375, 0.12738260378602834, -0.7900001048583984)"
1729156721.606595,"(-0.1457281746826172, -0.3144660611572266, 0.6430519395945286, -0.19021361748046875, -0.7900001048583984, -0.45866025505371094, -0.1825437135498047, -0.08283496245117188, 0.9745536554714217, -0.04601942358398438, 0.7934554958720078, -0.5951845450195313, 0.13198679428431853, 0.7842471148754275, 0.5908711139472399, 0.135056254616512, 0.09054907979970689, -1.1228739354492188, 0.12124368312164142, -0.7915340856445313)"
1729156721.606917,"(-0.13805827075195312, -0.3144660611572266, 0.6445866697606254, -0.20248546376953128, -0.7900001048583984, -0.46019423583984376, -0.19328157905273438, -0.08590292402343751, 0.9791578459697118, -0.04755340437011719, 0.7934554958720078, -0.5936505642333985, 0.12124368312164142, 0.7842471148754275, 0.584732193282853, 0.12124368312164142, 0.09054907979970689, -1.1152040315185547, 0.11817422278944797, -0.8038059319335938)"
1729156721.607254,"(-0.13038836682128907, -0.31293208037109377, 0.6491908602589155, -0.21475731005859378, -0.7930680664306641, -0.466330158984375, -0.20555342534179688, -0.08590292402343751, 0.9883662269662922, -0.05062136594238282, 0.7934554958720078, -0.5905826026611328, 0.11050057195896434, 0.7873165752076209, 0.5801280027845628, 0.10896584179286761, 0.08901434963361016, -1.104466166015625, 0.1197089529555447, -0.8068738935058595)"
1729156721.64999,"(-0.12425244367675782, -0.31293208037109377, 0.6568645110893991, -0.22549517556152346, -0.794602047216797, -0.4740000629150391, -0.21782527163085938, -0.08590292402343751, 1.000644068295066, -0.053689327514648444, 0.7934554958720078, -0.5859806603027344, 0.09975746079628726, 0.7903860355398143, 0.5770585424523693, 0.09515327029799707, 0.08901434963361016, -1.0952622812988282, 0.11817422278944797, -0.8068738935058595)"
1729156721.650285,"(-0.11658253974609376, -0.31139809958496095, 0.6676076222520763, -0.23623304106445314, -0.7976700087890626, -0.48627190920410157, -0.2316310987060547, -0.08590292402343751, 1.0144566397899366, -0.05829126987304688, 0.7934554958720078, -0.5844466795166016, 0.08747961946751344, 0.7903860355398143, 0.5755238122862727, 0.08134069880312654, 0.08747961946751344, -1.0860583965820314, 0.1197089529555447, -0.8068738935058595)"
1729156721.650578,"(-0.10891263581542969, -0.31139809958496095, 0.6814201937469468, -0.25003886813964843, -0.7976700087890626, -0.5016117170654297, -0.2439029449951172, -0.08436894323730469, 1.0359428621152909, -0.06442719301757813, 0.7934554958720078, -0.5813787179443359, 0.07673650830483635, 0.7903860355398143, 0.5739890821201759, 0.06906285747435272, 0.08594488930141672, -1.0799224734375001, 0.11817422278944797, -0.8053399127197266)"
1729156721.650831,"(-0.10277671267089844, -0.30986411879882814, 0.6983022255740108, -0.2669126567871094, -0.7961360280029297, -0.5200194864990235, -0.2577087720703125, -0.08283496245117188, 1.0620332749389352, -0.06902913537597656, 0.7934554958720078, -0.5767767755859375, 0.067528127308256, 0.7888513053737177, 0.5647807011235956, 0.05831974631167563, 0.08441015913531999, -1.0722525695068361, 0.11817422278944797, -0.8053399127197266)"
1729156721.651103,"(-0.09510680874023437, -0.3083301380126953, 0.7121147970688813, -0.2791845030761719, -0.7915340856445313, -0.5414952175048828, -0.27151459914550785, -0.08283496245117188, 1.0896584179286761, -0.07669903930664063, 0.7934554958720078, -0.5721748332275391, 0.06138920664386908, 0.7903860355398143, 0.5555723201270152, 0.04604190498290181, 0.08134069880312654, -1.0630486847900391, 0.11357003229115781, -0.8053399127197266)"
1729156721.651343,"(-0.08897088559570313, -0.3083301380126953, 0.7320662892281389, -0.2929903301513672, -0.7884661240722657, -0.5629709485107423, -0.28532042622070314, -0.08130098166503907, 1.1157488307523205, -0.07669903930664063, 0.7934554958720078, -0.5660389100830079, 0.05525028597948217, 0.7888513053737177, 0.5448292089643381, 0.033764063654128, 0.07827123847093308, -1.0538448000732423, 0.11050057195896434, -0.8038059319335938)"
1729156721.694028,"(-0.08130098166503907, -0.3083301380126953, 0.7489483210552028, -0.3067961572265625, -0.7900001048583984, -0.5890486218750001, -0.2991262532958985, -0.07823302009277344, 1.1449087039081585, -0.07823302009277344, 0.7934554958720078, -0.5583690061523437, 0.04297244465070836, 0.7888513053737177, 0.534086097801661, 0.02148622232535418, 0.07520177813873963, -1.0431069345703126, 0.10589638146067416, -0.8038059319335938)"
